system:index,Blue,Green,NDSI,NDVI,NDWI,NIR,Red,SWIR1,SWIR2,Thermal,class,random,.geo
2_3_0,0.12378499999999998,0.1794175,-0.17492351,0.16027398,-0.16913752,0.252045,0.1888225,0.257765,0.19569750000000002,303.67224104,4,0.018523908752097418,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3_1,0.1288725,0.18159000000000003,-0.15108666,0.13743775,-0.15030861,0.241815,0.1880525,0.2516875,0.18821749999999998,303.47057786,4,0.3040435542154477,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3_2,0.1231525,0.18134250000000002,-0.16253269,0.14393014,-0.1589389,0.24385,0.1854675,0.252045,0.1917375,303.07750555999996,4,0.6565249340323936,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3_3,0.1231525,0.18134250000000002,-0.16253269,0.14393014,-0.1589389,0.24385,0.1854675,0.252045,0.1917375,303.07750555999996,4,0.13667082955060572,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3_4,0.11448999999999998,0.16363250000000001,-0.21821979,0.17395502,-0.1887584,0.24005500000000002,0.168225,0.26450250000000003,0.20117000000000002,303.85681411999997,4,0.051944716792471146,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3_5,0.11080499999999999,0.1646225,-0.22264516,0.18971562,-0.21588497,0.252925,0.18269000000000002,0.27421,0.20499250000000002,303.70642124,4,0.16094258780286375,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3_6,0.12925750000000003,0.18392750000000002,-0.16391209,0.12213892,-0.14152339,0.2389,0.199575,0.269425,0.20702750000000003,303.50134004,4,0.4268637190322645,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3_7,0.12925750000000003,0.18392750000000002,-0.16391209,0.12213892,-0.14152339,0.2389,0.199575,0.269425,0.20702750000000003,303.50134004,4,0.5046085900488645,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4_0,0.09731625000000002,0.1439425,-0.37132096,0.29828683,-0.31744978,0.2795725,0.15171125,0.31514375,0.2428325,302.6570891,4,0.23494928173147867,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6_1,0.10296749999999999,0.1513675,-0.30474496,0.20289998,-0.22734523,0.236975,0.15975499999999998,0.28301,0.21899000000000002,296.8806353,4,0.3195951256701104,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6_2,0.09876000000000001,0.1513675,-0.30197054,0.18147929,-0.19841859,0.2279275,0.1602225,0.28232250000000003,0.2240225,297.09597055999996,4,0.4343799206676532,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6_3,0.07601750000000002,0.12510500000000002,-0.14379086,0.071139775,-0.11669285,0.1619275,0.1360225,0.1542,0.12543500000000002,296.83278301999997,4,0.5031243632790869,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6_4,0.08639875,0.13133375,-0.15328483,0.11471723,-0.15435448,0.1626975,0.13955625,0.17017749999999998,0.1343725,297.72317723000003,4,0.5995325759717716,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6_5,0.09015250000000002,0.12769000000000003,-0.17572965,0.10322543,-0.13721143,0.17092000000000002,0.139405,0.1956425,0.15508,297.40359236,4,0.5798116976204979,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6_8,0.113005,0.15952125,-0.105264254,0.05550914,-0.09128108,0.18924875000000002,0.1718825,0.20374125,0.1687475,298.32816677,4,0.5956923451313483,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7_0,0.0750825,0.115645,-0.13502942,0.015727187,-0.052794617,0.1293125,0.12386750000000002,0.14806750000000002,0.12656250000000002,294.8469134,4,0.0718231472376587,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7_2,0.08883249999999998,0.1350325,-0.13338484,0.035579864,-0.08845741,0.15816000000000002,0.14837,0.17969249999999998,0.14839750000000002,296.92506956,4,0.6793990403540275,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7_3,0.09183,0.13859375000000002,-0.20260265,0.07401306,-0.12388939,0.1799675,0.15248125,0.212005,0.17406875,298.08890537,4,0.2805522178426335,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7_4,0.09288874999999999,0.144795,-0.2345693,0.11436421,-0.16191769,0.1952025,0.15993374999999999,0.2320525,0.18779125000000002,298.27518746,4,0.09345161510594158,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7_5,0.084735,0.13148500000000002,-0.15503603,0.057123467,-0.114982575,0.168225,0.146335,0.17845499999999997,0.1425125,295.2570758,4,0.5715121592718204,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7_8,0.09023500000000001,0.14046375,-0.22968023,0.09774193,-0.14976351,0.19124249999999998,0.157005,0.22477875,0.18325375,296.99513896999997,4,0.5258387289032439,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7_9,0.09026250000000002,0.14047749999999998,-0.28029287,0.15863323,-0.21936737,0.21426,0.15750000000000003,0.252155,0.1981175,298.1282126,4,0.09556977729751992,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8_0,0.085615,0.12485750000000001,-0.14506721,0.029565016,-0.06535917,0.14281500000000003,0.13679249999999998,0.16390749999999998,0.1355,292.30048850000003,4,0.5450140589274872,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8_1,0.08726499999999998,0.1271675,-0.16736135,0.034234498,-0.07224106,0.150955,0.13846999999999998,0.17779499999999998,0.146775,291.45965558,4,0.058509952783979635,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8_2,0.08602749999999998,0.12565500000000002,-0.1700361,0.028277129,-0.0681826,0.14350249999999998,0.13561,0.175155,0.13992749999999998,291.60663044,4,0.38343792781385855,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8_3,0.078575,0.1172675,-0.15706171,0.031235002,-0.07185878,0.13562375,0.12616375,0.16047,0.12830875,291.22893923,4,0.6194855368084858,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8_4,0.07986749999999998,0.11971500000000002,-0.19354755,0.049587376,-0.09330859,0.144355,0.13071500000000003,0.174715,0.1428975,292.71406892,4,0.31431026841206344,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8_5,0.0833325,0.12467875,-0.16266233,0.03210883,-0.07187302,0.14244375,0.13505999999999999,0.176145,0.14335125,292.2492182,4,0.6528815899195709,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8_7,0.07027,0.10651500000000003,-0.20812578,0.062590055,-0.10542538,0.13038499999999997,0.11616749999999998,0.16388000000000003,0.13374000000000003,291.78436748,4,0.2715516894482427,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9_0,0.09848500000000002,0.15343,-0.3529563,0.23625474,-0.2618633,0.26180749999999997,0.15936999999999998,0.31108749999999996,0.2439875,298.55888312,4,0.12025130385219429,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9_1,0.09891125,0.15343,-0.3463892,0.24658705,-0.27196,0.2708825,0.1630825,0.3127925,0.24339625,298.76909135,4,0.5836711099656754,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_10_1,0.09185750000000001,0.14464375000000002,-0.29445362,0.2742735,-0.2926111,0.27023624999999996,0.15407625,0.2613675,0.19986374999999998,301.98886619,4,0.5415186315765077,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_10_2,0.0872925,0.1442175,-0.29653192,0.30714968,-0.3204914,0.2663175,0.15077625,0.23465125,0.177795,301.98886619,4,0.48591570051312205,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_10_3,0.07084750000000001,0.11711625,-0.3260121,0.363367,-0.37475106,0.2677475,0.12352374999999999,0.22692375,0.16201,301.99399322,4,0.003882994609676449,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_10_4,0.05843125000000002,0.10122124999999998,-0.38251317,0.430605,-0.4481088,0.26718375,0.10207374999999999,0.22829875000000002,0.15853124999999998,301.91537876,4,0.3998718508350473,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_10_5,0.10958125000000002,0.16454,-0.31466296,0.2346563,-0.25552487,0.28010875,0.17323000000000002,0.328,0.25956625,301.19075852,4,0.020594278545334244,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_10_7,0.08542249999999998,0.13537625,-0.37419122,0.33152092,-0.3491618,0.28508625,0.138525,0.29740625,0.223885,301.48299923,4,0.12217713091840776,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_10_8,0.07180999999999998,0.11805125,-0.36041296,0.37328127,-0.38734767,0.26629,0.12187375,0.25739375,0.18535749999999998,301.68466241,4,0.3166359400723958,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_11_0,0.020962499999999995,0.049246250000000005,-0.3637193,0.20900346,-0.22854944,0.0783825,0.051460000000000006,0.10091875,0.08055500000000002,293.40279995,4,0.1051962343753371,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_11_1,0.035688750000000005,0.06256999999999999,-0.38964078,0.22514303,-0.25109383,0.09970875000000001,0.06642,0.13441375,0.10889375000000001,294.6247421,4,0.6714414118893478,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_11_2,0.044090000000000004,0.07964750000000001,-0.37224755,0.2228725,-0.24135183,0.12792375,0.08370375,0.17243250000000002,0.13845625,295.14769916,4,0.5642048020617009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_11_4,0.12150250000000001,0.17961,-0.29775643,0.13661088,-0.16198418,0.25105500000000003,0.192865,0.33614000000000005,0.275365,297.8889512,4,0.2815489018487394,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_11_5,0.13334125,0.19458375000000003,-0.26921108,0.14694603,-0.17347404,0.27661625,0.20645000000000002,0.33978375,0.2725325,300.88997276,4,0.5641361888629087,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_11_6,0.13334125,0.19458375000000003,-0.26921108,0.14694603,-0.17347404,0.27661625,0.20645000000000002,0.33978375,0.2725325,300.88997276,4,0.1387925878322157,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_11_7,0.024400000000000005,0.05591499999999999,-0.364632,0.26893356,-0.30066466,0.09713749999999999,0.056630000000000014,0.11201499999999998,0.08536749999999999,291.3263528,4,0.440731484094371,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_11_8,0.03159124999999999,0.05738625,-0.3175987,0.19823317,-0.20367151,0.08990499999999998,0.06100249999999999,0.1069,0.08738874999999999,292.83540862999996,4,0.624171217196206,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_11_9,0.03159124999999999,0.05738625,-0.3175987,0.19823317,-0.20367151,0.08990499999999998,0.06100249999999999,0.1069,0.08738874999999999,292.83540862999996,4,0.016586623289010283,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_11_10,0.03419,0.053192499999999976,-0.38765055,0.19024922,-0.21982253,0.08261750000000001,0.056520000000000015,0.12053999999999998,0.09620250000000002,294.12229316,4,0.10116143966474755,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_11_12,0.1019225,0.153705,-0.3481584,0.2665715,-0.2934596,0.28236375,0.16345375,0.3285775,0.2503125,298.42558034,4,0.5618074989836133,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_11_14,0.019958749999999997,0.05005749999999999,-0.35119691,0.32982185,-0.33804506,0.09979125,0.05265624999999999,0.10347624999999999,0.07825874999999999,290.29069274,4,0.7126468661431039,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_11_15,0.03606000000000001,0.060067499999999996,-0.27599144,0.18304013,-0.19038944,0.08784249999999999,0.06207499999999999,0.09600999999999998,0.0771175,291.33318884,4,0.6855410844442947,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_11_17,0.0084225,0.030725000000000002,-0.36489198,0.26839542,-0.29754314,0.06323000000000001,0.03298000000000001,0.07142500000000002,0.056684999999999985,292.62178238,4,0.564395487105227,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_11_18,0.022172499999999984,0.0476925,-0.44287544,0.27729017,-0.32731283,0.0892175,0.05107499999999998,0.11382999999999999,0.08844750000000001,294.4880213,4,0.5611946382525462,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_11_19,0.06856499999999999,0.11495749999999999,-0.38128453,0.34777004,-0.38071296,0.2545475,0.120815,0.2653275,0.18920750000000003,297.30446978,4,0.525381782191588,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_11_20,0.06856499999999999,0.11495749999999999,-0.38128453,0.34777004,-0.38071296,0.2545475,0.120815,0.2653275,0.18920750000000003,297.30446978,4,0.4303713611371236,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_11_21,0.016699999999999993,0.041724999999999984,-0.32890365,0.31974497,-0.32383105,0.08377249999999997,0.044639999999999985,0.08239750000000001,0.06196499999999999,289.79166182,4,0.7391616907940514,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_11_22,0.027782499999999988,0.05104750000000002,-0.24757034,0.2658844,-0.26463068,0.08778750000000002,0.05091000000000001,0.08165499999999998,0.0624325,290.40006938,4,0.576046469648697,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_11_23,0.027782499999999988,0.05104750000000002,-0.24757034,0.2658844,-0.26463068,0.08778750000000002,0.05091000000000001,0.08165499999999998,0.0624325,290.40006938,4,0.16141367009538798,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_11_24,0.01708499999999999,0.04230249999999999,-0.26409245,0.33608013,-0.3027731,0.07904250000000002,0.03927749999999999,0.06922499999999998,0.05206499999999997,291.42547537999997,4,0.2965729947341692,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_11_25,7.22499999999987E-4,0.02385000000000001,-0.45038536,0.4630852,-0.45235163,0.05737249999999999,0.02250250000000001,0.05822499999999997,0.042715,292.66621664,4,0.4325583311104798,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_11_26,0.01551749999999999,0.05327500000000002,-0.42589727,0.4068805,-0.43053836,0.15255000000000002,0.057152499999999995,0.1462525,0.10439749999999998,294.094949,4,0.33401088501049836,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_11_27,0.033420000000000005,0.058445000000000025,-0.4345679,0.40538496,-0.43841586,0.15508,0.06422,0.15098250000000002,0.10637750000000001,295.41772274,4,0.2437150191139137,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_12_0,0.1135825,0.172405,-0.22630703,0.088378884,-0.13461293,0.22719875,0.18762625,0.27920125,0.2377175,297.08229847999996,4,0.306196526538007,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_12_1,0.117845,0.18138375,-0.23316473,0.12089649,-0.1676436,0.24086625,0.19898375,0.28720375,0.23855625,297.26516255,4,0.40020893957875725,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_12_2,0.11983875,0.18291,-0.23637298,0.13442501,-0.1750564,0.23789625,0.19879125,0.2945875,0.242365,297.67874297000003,4,0.5843155787954649,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_12_3,0.11113499999999998,0.16762,-0.25979474,0.118427694,-0.15629609,0.23235499999999998,0.182415,0.2872175,0.23548999999999998,295.94409782,4,0.27491794022658445,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_12_5,0.10395749999999998,0.16242250000000003,-0.26933008,0.13428667,-0.17026035,0.23692000000000002,0.17565000000000003,0.2830375,0.23155750000000003,297.76248446,4,0.34809128963835967,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_12_6,0.11146500000000001,0.16691875,-0.24050751,0.09817564,-0.1409103,0.21977375000000002,0.1805175,0.278445,0.2343625,293.53268471,4,0.4179274570565117,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_12_8,0.09215999999999999,0.14007875,-0.2921523,0.10291614,-0.13510202,0.18743375,0.15167,0.25683,0.2148375,295.40575967,4,0.26870182248345087,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_12_9,0.04256375,0.07348749999999998,-0.26415387,0.08323154,-0.121413775,0.10886625,0.08308499999999999,0.14934624999999999,0.12119999999999997,292.00312076,4,0.10477647219475172,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_12_11,0.028222499999999998,0.057179999999999995,-0.3395603,0.14249566,-0.17342257,0.08257624999999999,0.06251499999999999,0.12280875000000002,0.09992875000000001,293.04732587,4,0.3390285663193736,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_13_0,0.09408499999999997,0.14672000000000002,-0.35651946,0.20432647,-0.26209247,0.25094500000000003,0.16652,0.30946500000000005,0.23337249999999998,301.45394606,4,0.0021966435322690048,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_13_2,0.09103250000000002,0.14372249999999998,-0.36992207,0.2614372,-0.3176291,0.27872,0.16330250000000002,0.32046500000000006,0.23747000000000001,303.32702101999996,4,0.5900774851195455,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_13_3,0.06342249999999999,0.09618875000000002,-0.38081476,0.20108835,-0.24479374,0.1566475,0.10464499999999999,0.21310500000000002,0.1631925,299.45953139,4,0.6843112250007048,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_13_5,0.09364499999999998,0.13846999999999998,-0.35593498,0.17450847,-0.23492259,0.22877999999999998,0.15981,0.30113249999999997,0.23065000000000002,301.35824149999996,4,0.4833118062147014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_13_7,0.03255374999999999,0.054485000000000006,-0.4142377,0.27757978,-0.30765495,0.10296749999999999,0.0567675,0.13144375,0.10134499999999999,297.21560125999997,4,0.6954861621755792,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_13_8,0.05987500000000001,0.09600999999999998,-0.40401262,0.23131235,-0.26333636,0.16665750000000001,0.10085,0.22325250000000002,0.16869250000000002,299.15703662,4,0.3768543226745167,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_14_0,0.08580749999999998,0.13162249999999998,-0.42404765,0.25634953,-0.3248682,0.26293500000000003,0.14977249999999998,0.3240675,0.2462975,301.0335296,4,0.5493447089881102,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_14_1,0.10255500000000001,0.16096500000000002,-0.37619096,0.24793003,-0.31916788,0.30784249999999996,0.18552249999999998,0.35363000000000006,0.2638425,303.3406931,4,0.01908034707731565,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_14_2,0.0922425,0.14716,-0.4014084,0.3455148,-0.39313874,0.33283999999999997,0.1706725,0.34466500000000005,0.2482225,305.60000432,4,0.08996632543898397,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_14_3,0.08242500000000003,0.13066,-0.44071865,0.39390066,-0.431563,0.33264750000000004,0.14903,0.33361,0.2280375,306.82365547999996,4,0.6775264009733372,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_14_4,0.054966249999999994,0.08177874999999998,-0.41280454,0.24046703,-0.2655615,0.14084875,0.08549125000000002,0.19642625,0.1535125,298.87846799,4,0.5484096287574919,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_14_5,0.07942749999999998,0.12329000000000001,-0.43183854,0.30306095,-0.34426525,0.257765,0.1321175,0.317935,0.23323500000000003,301.19417654,4,0.581754404923682,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_14_6,0.09425,0.14828750000000002,-0.41091684,0.29586345,-0.34801683,0.30245249999999996,0.17141499999999998,0.35495000000000004,0.2629075,303.86023214,4,0.20939634242548466,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_14_7,0.08204,0.1312375,-0.43530974,0.3592135,-0.39064634,0.304405,0.14875500000000003,0.33314249999999995,0.23241,305.5794962,4,0.5510523358167416,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_14_8,0.04707375,0.07003625000000002,-0.39091313,0.21384118,-0.22296421,0.10925125,0.07112249999999998,0.15127125,0.11890375,296.85841817,4,0.5039116664567529,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_14_10,0.07673249999999998,0.1173225,-0.4360973,0.2952736,-0.33945772,0.2442625,0.12483,0.3039375,0.222895,302.14096808,4,0.6775996653760058,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_14_11,0.08511999999999997,0.134235,-0.42618984,0.33279082,-0.38827583,0.3052025,0.15120250000000002,0.3346275,0.23659000000000002,304.40711534,4,0.53381758441163,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_15_0,0.09108749999999999,0.145125,-0.39994168,0.29992297,-0.36103174,0.2953575,0.16792249999999997,0.33773500000000006,0.2455275,301.93588688,4,0.7471413430373216,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_15_1,0.07849250000000002,0.122025,-0.45447284,0.375957,-0.43326905,0.31411249999999996,0.14116499999999998,0.327945,0.22283999999999998,303.82946996,4,0.0289292454744019,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_15_3,0.07395499999999999,0.12119999999999997,-0.4520548,0.4419772,-0.46731424,0.33971500000000004,0.1392675,0.32117999999999997,0.21365499999999998,307.17229352,4,0.18171392048500667,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_15_4,0.07222250000000002,0.114655,-0.442307,0.36040482,-0.4198343,0.2744025,0.13165,0.29709,0.2067525,300.38068778,4,0.6840638728685399,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_15_5,0.08099499999999998,0.132145,-0.43839183,0.3687853,-0.4180037,0.31595500000000004,0.157005,0.33845,0.23076000000000002,302.69810534,4,0.633369985206733,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_15_6,0.09691749999999999,0.1532925,-0.3772648,0.25538504,-0.33019117,0.308915,0.18362499999999998,0.3395225,0.2497625,305.13515359999997,4,0.6314605471968247,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_15_7,0.0832775,0.127745,-0.43315288,0.38945177,-0.44513443,0.33927500000000005,0.151835,0.3323175,0.22484749999999998,306.70744279999997,4,0.6926467359170135,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_15_8,0.051927500000000015,0.08445999999999998,-0.4388248,0.29250187,-0.33947897,0.17127750000000003,0.0922425,0.21932000000000001,0.16399000000000002,298.42558034,4,0.5587278448346289,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_15_9,0.07213999999999998,0.11746000000000001,-0.46479058,0.40731364,-0.4457434,0.30655000000000004,0.13679249999999998,0.31826499999999996,0.2140125,301.14290624,4,0.6781612610826596,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_15_10,0.08586250000000001,0.1353625,-0.42620993,0.37224126,-0.42404202,0.3305575,0.15593249999999997,0.3369925,0.2355175,303.98669888,4,0.05901105125254824,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_16_1,0.07785999999999998,0.12406,-0.45811707,0.42403397,-0.47711456,0.3448575,0.139295,0.32431499999999996,0.218275,307.35003056,4,0.24439888825393163,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_16_2,0.07785999999999998,0.12406,-0.45811707,0.42403397,-0.47711456,0.3448575,0.139295,0.32431499999999996,0.218275,307.35003056,4,0.31913591168071276,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_16_4,0.07323999999999997,0.11501250000000002,-0.46661827,0.46408123,-0.5116855,0.34780000000000005,0.1321175,0.319035,0.2103,308.27289596,4,0.03306214422870146,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_16_5,0.06955499999999998,0.10976000000000002,-0.47895837,0.49697542,-0.53382164,0.36207249999999996,0.12458249999999998,0.31546,0.200675,308.53266548,4,0.36662698670979676,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_16_7,0.0837175,0.13475749999999997,-0.4268516,0.39897814,-0.4371188,0.33759750000000005,0.151395,0.3330325,0.23287750000000002,305.65127462,4,0.11020716927015173,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_16_8,0.0837175,0.13475749999999997,-0.4268516,0.39897814,-0.4371188,0.33759750000000005,0.151395,0.3330325,0.23287750000000002,305.65127462,4,0.01436047129983975,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_16_9,0.07953749999999998,0.13013750000000002,-0.4357439,0.4187556,-0.45614833,0.34480249999999996,0.14674749999999998,0.33251000000000003,0.22932999999999998,306.9296141,4,0.2518519922467093,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_16_10,0.07560499999999998,0.12406,-0.44842437,0.4320769,-0.47913876,0.34246499999999996,0.1422925,0.32775250000000006,0.22449000000000002,307.99261832,4,0.5578095651372352,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_16_12,0.07326749999999999,0.11974249999999997,-0.45782596,0.40060055,-0.46166676,0.32205999999999996,0.1437775,0.32888,0.22182249999999998,302.8109,4,0.3363370505602503,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_16_13,0.0779975,0.1256,-0.45056587,0.4088782,-0.45884302,0.3446925,0.14429999999999998,0.32995250000000004,0.2225375,304.15418186,4,0.1924618201039794,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_16_14,0.0779975,0.1256,-0.45056587,0.4088782,-0.45884302,0.3446925,0.14429999999999998,0.32995250000000004,0.2225375,304.15418186,4,0.2933857788336821,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_16_15,0.07293749999999999,0.11878,-0.46644434,0.45122397,-0.49648842,0.35478499999999996,0.14056000000000002,0.32659750000000004,0.21687250000000002,305.79824948,4,0.304207578174278,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_16_16,0.07054500000000002,0.11426999999999998,-0.48064107,0.4624631,-0.5050537,0.35566499999999995,0.13572,0.32577249999999996,0.21508500000000003,307.3739567,4,0.22571658788502746,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_16_17,0.07035249999999998,0.1114925,-0.48998192,0.4632475,-0.5182597,0.35013750000000005,0.133465,0.32571750000000005,0.21340750000000003,308.48139518,4,0.29202062228481596,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_17_0,0.06292750000000003,0.10076750000000001,-0.11745274,-0.0052981214,-0.03451908,0.10943000000000003,0.10698249999999998,0.09438750000000001,0.073845,297.27712562,4,0.7271053186012639,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_17_1,0.04366375,0.0717825,-0.31323636,0.13681789,-0.17192286,0.10369624999999999,0.076375,0.1349225,0.10826125,299.15703662,4,0.07364206955402941,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_17_2,0.058774999999999994,0.10195000000000001,-0.44047856,0.31413758,-0.35535687,0.2091725,0.10973250000000001,0.255895,0.18902875,301.14632426000003,4,0.045191558462634784,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_17_6,0.08586249999999998,0.13105875,-0.44493157,0.3558959,-0.38680783,0.29718625,0.1418525,0.33835375,0.2466825,306.08023613,4,0.07973516159671201,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_17_7,0.08478999999999998,0.13376749999999998,-0.10391878,-0.01905772,-0.018166138,0.1387175,0.1441075,0.12722250000000002,0.10260999999999998,296.49439903999996,4,0.209826196477661,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_17_8,0.05630000000000002,0.0866875,-0.16150358,0.03214445,-0.056753073,0.09488250000000001,0.08984999999999999,0.11674500000000002,0.09518499999999999,297.75223040000003,4,0.05938906456793136,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_17_10,0.049617499999999995,0.07605875000000001,-0.361315,0.16508356,-0.18094787,0.11186375000000001,0.08023875,0.16229875,0.1271125,299.30913850999997,4,0.37700989944534546,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_17_12,0.0723325,0.11707499999999998,-0.46642318,0.40496507,-0.43953347,0.30384125000000006,0.12593000000000001,0.32075375000000006,0.22513625,302.42466373999997,4,0.5207526312641323,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_17_13,0.07660874999999998,0.11871124999999999,-0.46107614,0.3753234,-0.40073624,0.27631375,0.12690625,0.32010750000000004,0.23063625000000001,304.89247417999997,4,0.4391821240880037,"{""type"":""MultiPoint"",""coordinates"":[]}"
